,Region,Antal,/100 000 inv,Date,Location,Snow_days
496,Dalarnas län,27,10,2004-12,Särna D,31
497,Dalarnas län,27,10,2004-12,Söderbärke D,9
498,Dalarnas län,27,10,2004-12,Trängslet,19
499,Dalarnas län,27,10,2004-12,Våmhus D,30
500,Dalarnas län,27,10,2005-03,Borlänge D,20
501,Dalarnas län,27,10,2005-03,Brovallen,24
502,Dalarnas län,27,10,2005-03,Dala-Järna D,25
503,Dalarnas län,27,10,2005-03,Falun-Lugnet,24
504,Dalarnas län,27,10,2005-03,Fredriksberg,7
505,Dalarnas län,27,10,2005-03,Hillersboda,24
506,Dalarnas län,27,10,2005-03,Idre D,31
507,Dalarnas län,27,10,2005-03,Leksand,25
508,Dalarnas län,27,10,2005-03,Mångsbodarna,30
509,Dalarnas län,27,10,2005-03,Nyhammar,1
510,Dalarnas län,27,10,2005-03,Orsa D,26
511,Dalarnas län,27,10,2005-03,Skattungbyn D,10
512,Dalarnas län,27,10,2005-03,Särna D,31
513,Dalarnas län,27,10,2005-03,Söderbärke D,26
514,Dalarnas län,27,10,2005-03,Trängslet,18
515,Dalarnas län,27,10,2005-03,Våmhus D,26
516,Dalarnas län,27,10,2010-10,Borlänge D,0
517,Dalarnas län,27,10,2010-10,Brovallen,0
518,Dalarnas län,27,10,2010-10,Dala-Järna D,0
519,Dalarnas län,27,10,2010-10,Falun-Lugnet,0
520,Dalarnas län,27,10,2010-10,Finnbacka D,7
521,Dalarnas län,27,10,2010-10,Gesunda D,0
522,Dalarnas län,27,10,2010-10,Idre D,0
523,Dalarnas län,27,10,2010-10,Leksand,0
524,Dalarnas län,27,10,2010-10,Mångsbodarna,1
525,Dalarnas län,27,10,2010-10,Nordanbäck D,0
526,Dalarnas län,27,10,2010-10,Orsa D,0
527,Dalarnas län,27,10,2010-10,Skattungbyn D,0
528,Dalarnas län,27,10,2010-10,Särna D,0
529,Dalarnas län,27,10,2010-10,Trängslet,0
530,Dalarnas län,27,10,2010-10,Våmhus D,0
531,Dalarnas län,29,10,2012-12,Borlänge D,31
532,Dalarnas län,29,10,2012-12,Brovallen,31
533,Dalarnas län,29,10,2012-12,Dala-Järna D,31
534,Dalarnas län,29,10,2012-12,Falun-Lugnet,31
535,Dalarnas län,29,10,2012-12,Finnbacka D,31
536,Dalarnas län,29,10,2012-12,Fredriksberg,28
537,Dalarnas län,29,10,2012-12,Gesunda D,0
538,Dalarnas län,29,10,2012-12,Hillersboda,30
539,Dalarnas län,29,10,2012-12,Häggberget D,31
540,Dalarnas län,29,10,2012-12,Idre D,25
541,Dalarnas län,29,10,2012-12,Leksand,29
542,Dalarnas län,29,10,2012-12,Ludvika,4
543,Dalarnas län,29,10,2012-12,Mångsbodarna,2
544,Dalarnas län,29,10,2012-12,Nordanbäck D,26
545,Dalarnas län,29,10,2012-12,Nyhammar,31
546,Dalarnas län,29,10,2012-12,Orsa D,31
547,Dalarnas län,29,10,2012-12,Skattungbyn D,31
548,Dalarnas län,29,10,2012-12,Särna D,31
549,Dalarnas län,29,10,2012-12,Söderbärke D,31
550,Dalarnas län,29,10,2012-12,Trängslet,1
551,Dalarnas län,29,10,2012-12,Våmhus D,31
552,Dalarnas län,27,10,2014-10,Borlänge D,0
553,Dalarnas län,27,10,2014-10,Brovallen,0
554,Dalarnas län,27,10,2014-10,Dala-Järna D,0
555,Dalarnas län,27,10,2014-10,Falun-Lugnet,0
556,Dalarnas län,27,10,2014-10,Finnbacka D,0
557,Dalarnas län,27,10,2014-10,Fredriksberg,0
558,Dalarnas län,27,10,2014-10,Gesunda D,0
559,Dalarnas län,27,10,2014-10,Hillersboda,0
560,Dalarnas län,27,10,2014-10,Häggberget D,3
561,Dalarnas län,27,10,2014-10,Idre D,0
562,Dalarnas län,27,10,2014-10,Leksand,0
563,Dalarnas län,27,10,2014-10,Ludvika,0
564,Dalarnas län,27,10,2014-10,Nordanbäck D,0
565,Dalarnas län,27,10,2014-10,Nyhammar,0
566,Dalarnas län,27,10,2014-10,Orsa D,0
567,Dalarnas län,27,10,2014-10,Skattungbyn D,0
568,Dalarnas län,27,10,2014-10,Stora Skedvi,0
569,Dalarnas län,27,10,2014-10,Särna D,0
570,Dalarnas län,27,10,2014-10,Söderbärke D,0
571,Dalarnas län,27,10,2014-10,Våmhus D,0
572,Gotlands län,6,10,1995-01,Forse,31
573,Gotlands län,6,10,1995-01,Hejnum,15
574,Gotlands län,6,10,1995-01,Hemse,0
575,Gotlands län,6,10,1995-01,Hoburg D,1
576,Gotlands län,6,10,1995-01,Sanda,7
577,Gotlands län,6,10,1995-01,Vänge,15
578,Gotlands län,6,10,1995-02,Forse,28
579,Gotlands län,6,10,1995-02,Hejnum,7
580,Gotlands län,6,10,1995-02,Hoburg D,0
581,Gotlands län,6,10,1995-02,Sanda,0
582,Gotlands län,6,10,1995-02,Vänge,6
583,Gotlands län,6,10,1996-10,Hoburg D,0
584,Gotlands län,6,10,1996-12,Forse,31
585,Gotlands län,6,10,1996-12,Hejnum,9
586,Gotlands län,6,10,1996-12,Hemse,3
587,Gotlands län,6,10,1996-12,Hoburg D,9
588,Gotlands län,6,10,1996-12,Sanda,15
589,Gotlands län,6,10,1996-12,Vänge,17
590,Gotlands län,6,10,1997-10,Forse,0
591,Gotlands län,6,10,1997-10,Hemse,1
592,Gotlands län,6,10,1997-10,Hoburg D,0
593,Gotlands län,6,10,1997-10,Vänge,0
594,Gotlands län,6,10,1998-10,Forse,2
595,Gotlands län,6,10,1998-10,Hoburg D,0
596,Gotlands län,6,10,2004-03,Forse,10
597,Gotlands län,6,10,2004-03,Hejnum,2
598,Gotlands län,6,10,2004-03,Hemse,1
599,Gotlands län,6,10,2004-03,Hoburg D,0
600,Gotlands län,6,10,2004-03,Sanda,3
601,Gotlands län,6,10,2004-03,Vänge,8
602,Gotlands län,6,10,2005-11,Austers D,0
603,Gotlands län,6,10,2005-11,Forse,0
604,Gotlands län,6,10,2005-11,Hejnum,10
605,Gotlands län,6,10,2005-11,Hoburg D,0
606,Gotlands län,6,10,2005-11,Sanda,0
607,Gotlands län,6,10,2005-11,Vänge,2
608,Gotlands län,6,10,2007-10,Austers D,0
609,Gotlands län,6,10,2007-10,Forse,0
610,Gotlands län,6,10,2007-10,Hoburg D,0
611,Gävleborgs län,28,10,1996-01,Bergsjö,0
612,Gävleborgs län,28,10,1996-01,Gävle-Åbyggeby,0
613,Gävleborgs län,28,10,1996-01,Hedesunda,0
614,Gävleborgs län,28,10,1996-01,Hennan D,0
615,Gävleborgs län,28,10,1996-01,Härnebo,0
616,Gävleborgs län,28,10,1996-01,Lobonäs D,0
617,Gävleborgs län,28,10,1996-01,Nianfors,0
618,Gävleborgs län,28,10,1996-01,Simeå,0
619,Gävleborgs län,28,10,1996-01,Skara,9
620,Gävleborgs län,28,10,1996-01,Åsnorrbodarna,4
621,Gävleborgs län,28,10,1996-12,Bergsjö,1
622,Gävleborgs län,28,10,1996-12,Gävle-Åbyggeby,23
623,Gävleborgs län,28,10,1996-12,Hedesunda,2
624,Gävleborgs län,28,10,1996-12,Hennan D,2
625,Gävleborgs län,28,10,1996-12,Hudiksvall,31
626,Gävleborgs län,28,10,1996-12,Härnebo,2
627,Gävleborgs län,28,10,1996-12,Järvsö,31
628,Gävleborgs län,28,10,1996-12,Lobonäs D,9
629,Gävleborgs län,28,10,1996-12,Nianfors,1
630,Gävleborgs län,28,10,1996-12,Simeå,2
631,Gävleborgs län,28,10,1996-12,Skara,17
632,Gävleborgs län,28,10,1996-12,Åsnorrbodarna,10
633,Gävleborgs län,28,10,1999-12,Bergsjö,2
634,Gävleborgs län,28,10,1999-12,Gävle-Åbyggeby,26
635,Gävleborgs län,28,10,1999-12,Hedesunda,2
636,Gävleborgs län,28,10,1999-12,Hennan D,2
637,Gävleborgs län,28,10,1999-12,Hudiksvall,25
638,Gävleborgs län,28,10,1999-12,Härnebo,1
639,Gävleborgs län,28,10,1999-12,Järvsö,25
640,Gävleborgs län,28,10,1999-12,Lobonäs D,25
641,Gävleborgs län,28,10,1999-12,Nianfors,2
642,Gävleborgs län,28,10,1999-12,Simeå,2
643,Gävleborgs län,28,10,1999-12,Skara,15
644,Gävleborgs län,28,10,1999-12,Åsnorrbodarna,6
645,Gävleborgs län,28,10,1999-12,Österfärnebo,24
646,Gävleborgs län,28,10,2000-12,Bergsjö,1
647,Gävleborgs län,28,10,2000-12,Gävle-Åbyggeby,13
648,Gävleborgs län,28,10,2000-12,Hedesunda,1
649,Gävleborgs län,28,10,2000-12,Hennan D,1
650,Gävleborgs län,28,10,2000-12,Hudiksvall,13
651,Gävleborgs län,28,10,2000-12,Härnebo,1
652,Gävleborgs län,28,10,2000-12,Järvsö,3
653,Gävleborgs län,28,10,2000-12,Lobonäs D,14
654,Gävleborgs län,28,10,2000-12,Simeå,1
655,Gävleborgs län,28,10,2000-12,Skara,3
656,Gävleborgs län,28,10,2000-12,Åsnorrbodarna,2
657,Gävleborgs län,28,10,2000-12,Österfärnebo,4
658,Gävleborgs län,28,10,2005-10,Gävle-Åbyggeby,1
659,Gävleborgs län,28,10,2005-10,Hedesunda,0
660,Gävleborgs län,28,10,2005-10,Hennan D,0
661,Gävleborgs län,28,10,2005-10,Hofors,0
662,Gävleborgs län,28,10,2005-10,Järvsö,1
663,Gävleborgs län,28,10,2005-10,Kilafors D,0
664,Gävleborgs län,28,10,2005-10,Kungsberget D,4
665,Gävleborgs län,28,10,2005-10,Lobonäs D,5
666,Gävleborgs län,28,10,2005-10,Nianfors,3
667,Gävleborgs län,28,10,2005-10,Simeå,1
668,Gävleborgs län,28,10,2005-10,Åsnorrbodarna,1
669,Gävleborgs län,27,10,2005-11,Bergsjö,9
670,Gävleborgs län,27,10,2005-11,Gävle-Åbyggeby,3
671,Gävleborgs län,27,10,2005-11,Hennan D,0
672,Gävleborgs län,27,10,2005-11,Hofors,0
673,Gävleborgs län,27,10,2005-11,Hudiksvall,0
674,Gävleborgs län,27,10,2005-11,Järvsö,9
675,Gävleborgs län,27,10,2005-11,Kilafors D,0
676,Gävleborgs län,27,10,2005-11,Kungsberget D,0
677,Gävleborgs län,27,10,2005-11,Lobonäs D,0
678,Gävleborgs län,27,10,2005-11,Nianfors,12
679,Gävleborgs län,27,10,2005-11,Simeå,9
680,Gävleborgs län,27,10,2005-11,Skara,1
681,Gävleborgs län,27,10,2005-11,Söderala D,2
682,Gävleborgs län,27,10,2005-11,Åsnorrbodarna,15
683,Gävleborgs län,27,10,2005-11,Österfärnebo,0
684,Gävleborgs län,27,10,2007-10,Gästrike-Hammarby D,0
685,Gävleborgs län,27,10,2007-10,Hennan D,0
686,Gävleborgs län,27,10,2007-10,Kilafors D,0
687,Gävleborgs län,27,10,2007-10,Kungsberget D,0
688,Gävleborgs län,27,10,2007-10,Ljusdals-Valsjön,3
689,Gävleborgs län,27,10,2007-10,Lobonäs D,0
690,Gävleborgs län,27,10,2007-10,Los D,0
691,Gävleborgs län,27,10,2007-10,Nianfors,0
692,Gävleborgs län,27,10,2007-10,Söderala D,0
693,Gävleborgs län,27,10,2007-10,Åsnorrbodarna,0
694,Gävleborgs län,27,10,2009-01,Bergsjö,25
695,Gävleborgs län,27,10,2009-01,Gästrike-Hammarby D,12
696,Gävleborgs län,27,10,2009-01,Gävle-Åbyggeby,28
697,Gävleborgs län,27,10,2009-01,Hedesunda,28
698,Gävleborgs län,27,10,2009-01,Hennan D,31
699,Gävleborgs län,27,10,2009-01,Hofors,10
700,Gävleborgs län,27,10,2009-01,Hudiksvall,28
701,Gävleborgs län,27,10,2009-01,Järvsö,27
702,Gävleborgs län,27,10,2009-01,Kilafors D,28
703,Gävleborgs län,27,10,2009-01,Kungsberget D,23
704,Gävleborgs län,27,10,2009-01,Ljusdals-Valsjön,27
705,Gävleborgs län,27,10,2009-01,Lobonäs D,31
706,Gävleborgs län,27,10,2009-01,Los D,31
707,Gävleborgs län,27,10,2009-01,Nianfors,31
708,Gävleborgs län,27,10,2009-01,Simeå,28
709,Gävleborgs län,27,10,2009-01,Skara,0
710,Gävleborgs län,27,10,2009-01,Söderala D,27
711,Gävleborgs län,27,10,2009-01,Åsnorrbodarna,29
712,Gävleborgs län,27,10,2009-01,Österfärnebo,17
713,Gävleborgs län,29,10,2010-10,Gästrike-Hammarby D,0
714,Gävleborgs län,29,10,2010-10,Hennan D,0
715,Gävleborgs län,29,10,2010-10,Hudiksvall,0
716,Gävleborgs län,29,10,2010-10,Härnebo,0
717,Gävleborgs län,29,10,2010-10,Kilafors D,0
718,Gävleborgs län,29,10,2010-10,Kungsberget D,0
719,Gävleborgs län,29,10,2010-10,Ljusdals-Valsjön,0
720,Gävleborgs län,29,10,2010-10,Lobonäs D,0
721,Gävleborgs län,29,10,2010-10,Los D,4
722,Gävleborgs län,29,10,2010-10,Nianfors,3
723,Gävleborgs län,29,10,2010-10,Skara,0
724,Gävleborgs län,29,10,2010-10,Söderala D,0
725,Gävleborgs län,28,10,2011-12,Bergsjö,9
726,Gävleborgs län,28,10,2011-12,Gästrike-Hammarby D,8
727,Gävleborgs län,28,10,2011-12,Gävle-Åbyggeby,11
728,Gävleborgs län,28,10,2011-12,Hedesunda,13
729,Gävleborgs län,28,10,2011-12,Hennan D,23
730,Gävleborgs län,28,10,2011-12,Hofors,7
731,Gävleborgs län,28,10,2011-12,Hudiksvall,9
732,Gävleborgs län,28,10,2011-12,Härnebo,8
733,Gävleborgs län,28,10,2011-12,Kilafors D,9
734,Gävleborgs län,28,10,2011-12,Kungsberget D,18
735,Gävleborgs län,28,10,2011-12,Ljusdals-Valsjön,23
736,Gävleborgs län,28,10,2011-12,Lobonäs D,27
737,Gävleborgs län,28,10,2011-12,Los D,28
738,Gävleborgs län,28,10,2011-12,Nianfors,22
739,Gävleborgs län,28,10,2011-12,Simeå,25
740,Gävleborgs län,28,10,2011-12,Skara,3
741,Gävleborgs län,28,10,2011-12,Söderala D,9
742,Gävleborgs län,28,10,2011-12,Åsnorrbodarna,23
743,Gävleborgs län,28,10,2011-12,Österfärnebo,10
744,Hallands län,26,10,1999-02,Halmstad,13
745,Hallands län,26,10,1999-02,Knäred D,7
746,Hallands län,26,10,1999-02,Linhult D,22
747,Hallands län,26,10,1999-02,Varberg,11
748,Jämtlands län,13,10,2008-10,Almdalen,3
749,Jämtlands län,13,10,2008-10,Ankarvattnet D,4
750,Jämtlands län,13,10,2008-10,Backe D,0
751,Jämtlands län,13,10,2008-10,Borgvattnet D,0
752,Jämtlands län,13,10,2008-10,Dödre,0
753,Jämtlands län,13,10,2008-10,Frostviken D,0
754,Jämtlands län,13,10,2008-10,Hammerdal D,4
755,Jämtlands län,13,10,2008-10,Handsjön D,2
756,Jämtlands län,13,10,2008-10,Hedeviken,1
757,Jämtlands län,13,10,2008-10,Hillsand,0
758,Jämtlands län,13,10,2008-10,Kaxås-Åflo D,0
759,Jämtlands län,13,10,2008-10,Kyrktåsjö D,4
760,Jämtlands län,13,10,2008-10,Ljusnedal,2
761,Jämtlands län,13,10,2008-10,Långan D,2
762,Jämtlands län,13,10,2008-10,Löten D,0
763,Jämtlands län,13,10,2008-10,Marby D,0
764,Jämtlands län,13,10,2008-10,Myskelåsen D,4
765,Jämtlands län,13,10,2008-10,Norderön,1
766,Jämtlands län,13,10,2008-10,Rissna D,0
767,Jämtlands län,13,10,2008-10,Storlien-Storvallen,5
768,Jämtlands län,13,10,2008-10,Strömsund-Edet D,1
769,Jämtlands län,13,10,2008-10,Sveg-Eggarna,2
770,Jämtlands län,13,10,2008-10,Tullus D,2
771,Jämtlands län,13,10,2008-10,Ytterberg D,2
772,Jämtlands län,13,10,2008-10,Åsarna D,1
773,Jämtlands län,13,10,2010-10,Almdalen,9
774,Jämtlands län,13,10,2010-10,Backe D,11
775,Jämtlands län,13,10,2010-10,Borgvattnet D,10
776,Jämtlands län,13,10,2010-10,Bottnen,0
777,Jämtlands län,13,10,2010-10,Frostviken D,1
778,Jämtlands län,13,10,2010-10,Hammerdal D,0
779,Jämtlands län,13,10,2010-10,Handsjön D,0
780,Jämtlands län,13,10,2010-10,Hedeviken,0
781,Jämtlands län,13,10,2010-10,Hillsand,0
782,Jämtlands län,13,10,2010-10,Höglekardalen,0
783,Jämtlands län,13,10,2010-10,Kaxås-Åflo D,0
784,Jämtlands län,13,10,2010-10,Kyrktåsjö D,6
785,Jämtlands län,13,10,2010-10,Ljusnedal,0
786,Jämtlands län,13,10,2010-10,Långan D,0
787,Jämtlands län,13,10,2010-10,Löten D,0
788,Jämtlands län,13,10,2010-10,Marby D,0
789,Jämtlands län,13,10,2010-10,Myskelåsen D,0
790,Jämtlands län,13,10,2010-10,Mörsil,0
791,Jämtlands län,13,10,2010-10,Norderön,0
792,Jämtlands län,13,10,2010-10,Rissna D,0
793,Jämtlands län,13,10,2010-10,Rossön,0
794,Jämtlands län,13,10,2010-10,Storlien-Storvallen,7
795,Jämtlands län,13,10,2010-10,Strömsund-Edet D,0
796,Jämtlands län,13,10,2010-10,Sveg-Eggarna,8
797,Jämtlands län,13,10,2010-10,Tullus D,0
798,Jämtlands län,13,10,2010-10,Ytterberg D,2
799,Jämtlands län,13,10,2010-10,Ytterhogdal,5
800,Jämtlands län,13,10,2010-10,Åsarna D,0
801,Jämtlands län,13,10,2012-10,Almdalen,14
802,Jämtlands län,13,10,2012-10,Ankarvattnet D,0
803,Jämtlands län,13,10,2012-10,Backe D,8
804,Jämtlands län,13,10,2012-10,Borgvattnet D,8
805,Jämtlands län,13,10,2012-10,Bottnen,0
806,Jämtlands län,13,10,2012-10,Dödre,3
807,Jämtlands län,13,10,2012-10,Frostviken D,3
808,Jämtlands län,13,10,2012-10,Hammerdal D,4
809,Jämtlands län,13,10,2012-10,Handsjön D,11
810,Jämtlands län,13,10,2012-10,Hedeviken,2
811,Jämtlands län,13,10,2012-10,Hillsand,2
812,Jämtlands län,13,10,2012-10,Höglekardalen,12
813,Jämtlands län,13,10,2012-10,Järpströmmen,0
814,Jämtlands län,13,10,2012-10,Kaxås-Åflo D,2
815,Jämtlands län,13,10,2012-10,Kyrktåsjö D,3
816,Jämtlands län,13,10,2012-10,Ljusnedal,8
817,Jämtlands län,13,10,2012-10,Lundsjön,3
818,Jämtlands län,13,10,2012-10,Långan D,9
819,Jämtlands län,13,10,2012-10,Löten D,2
820,Jämtlands län,13,10,2012-10,Marby D,2
821,Jämtlands län,13,10,2012-10,Myskelåsen D,14
822,Jämtlands län,13,10,2012-10,Mörsil,6
823,Jämtlands län,13,10,2012-10,Norderön,2
824,Jämtlands län,13,10,2012-10,Rissna D,5
825,Jämtlands län,13,10,2012-10,Rossön,2
826,Jämtlands län,13,10,2012-10,Storlien-Storvallen,9
827,Jämtlands län,13,10,2012-10,Strömsund-Edet D,2
828,Jämtlands län,13,10,2012-10,Sveg-Eggarna,6
829,Jämtlands län,13,10,2012-10,Tullus D,2
830,Jämtlands län,13,10,2012-10,Valsjöbyn,2
831,Jämtlands län,13,10,2012-10,Ytterberg D,14
832,Jämtlands län,13,10,2012-10,Ytterhogdal,3
833,Jämtlands län,13,10,2012-10,Åsarna D,3
834,Jämtlands län,13,10,2012-10,Ön,0
835,Jönköpings län,30,10,1995-11,Hestra D,10
836,Jönköpings län,30,10,1995-11,Hult D,0
837,Jönköpings län,30,10,1995-11,Hyltan,9
838,Jönköpings län,30,10,1995-11,Hässleby D,4
839,Jönköpings län,30,10,1995-11,Kävsjö D,0
840,Jönköpings län,30,10,1995-11,Ramsjöholm,2
841,Jönköpings län,30,10,1995-11,Rörvik D,10
842,Jönköpings län,30,10,1995-11,Sandhem,0
843,Jönköpings län,30,10,1995-11,Sävsjö,0
844,Jönköpings län,30,10,1995-12,Hestra D,9
845,Jönköpings län,30,10,1995-12,Hult D,0
846,Jönköpings län,30,10,1995-12,Hyltan,13
847,Jönköpings län,30,10,1995-12,Hässleby D,4
848,Jönköpings län,30,10,1995-12,Kävsjö D,0
849,Jönköpings län,30,10,1995-12,Nävelsjö,0
850,Jönköpings län,30,10,1995-12,Rörvik D,13
851,Jönköpings län,30,10,1995-12,Sandhem,0
852,Jönköpings län,30,10,1995-12,Sävsjö,6
853,Jönköpings län,30,10,1996-10,Sandhem,0
854,Jönköpings län,30,10,1996-11,Hult D,6
855,Jönköpings län,30,10,1996-11,Hyltan,1
856,Jönköpings län,30,10,1996-11,Knopparp D,2
857,Jönköpings län,30,10,1996-11,Korsberga,1
858,Jönköpings län,30,10,1996-11,Malmbäck D,1
859,Jönköpings län,30,10,1996-11,Nävelsjö,1
860,Jönköpings län,30,10,1996-11,Sandhem,11
861,Jönköpings län,30,10,1996-11,Sävsjö,2
862,Jönköpings län,32,10,2005-02,Hestra D,3
863,Jönköpings län,32,10,2005-02,Hult D,21
864,Jönköpings län,32,10,2005-02,Hyltan,16
865,Jönköpings län,32,10,2005-02,Högemålen D,21
866,Jönköpings län,32,10,2005-02,Knopparp D,16
867,Jönköpings län,32,10,2005-02,Korsberga,1
868,Jönköpings län,32,10,2005-02,Kävsjö D,18
869,Jönköpings län,32,10,2005-02,Malmbäck D,28
870,Jönköpings län,32,10,2005-02,Nävelsjö,16
871,Jönköpings län,32,10,2005-02,Ramsjöholm,20
872,Jönköpings län,32,10,2005-02,Reftele D,17
873,Jönköpings län,32,10,2005-02,Rörvik D,16
874,Jönköpings län,32,10,2005-02,Sandhem,22
875,Jönköpings län,32,10,2005-02,Sävsjö,6
876,Jönköpings län,34,10,2008-10,Hestra D,0
877,Jönköpings län,34,10,2008-10,Hult D,0
878,Jönköpings län,34,10,2008-10,Hyltan,0
879,Jönköpings län,34,10,2008-10,Högemålen D,0
880,Jönköpings län,34,10,2008-10,Knopparp D,0
881,Jönköpings län,34,10,2008-10,Korsberga,2
882,Jönköpings län,34,10,2008-10,Kävsjö D,0
883,Jönköpings län,34,10,2008-10,Nobynäs D,1
884,Jönköpings län,34,10,2008-10,Nävelsjö,1
885,Jönköpings län,34,10,2008-10,Ramsjöholm,1
886,Jönköpings län,34,10,2008-10,Reftele D,0
887,Jönköpings län,34,10,2008-10,Rörvik D,0
888,Jönköpings län,34,10,2008-10,Sandhem,1
889,Jönköpings län,34,10,2008-10,Skeppshult D,0
890,Jönköpings län,34,10,2012-02,Hestra D,22
891,Jönköpings län,34,10,2012-02,Hult D,27
892,Jönköpings län,34,10,2012-02,Hyltan,22
893,Jönköpings län,34,10,2012-02,Högemålen D,21
894,Jönköpings län,34,10,2012-02,Knopparp D,18
895,Jönköpings län,34,10,2012-02,Korsberga,23
896,Jönköpings län,34,10,2012-02,Kävsjö D,22
897,Jönköpings län,34,10,2012-02,Malmbäck D,28
898,Jönköpings län,34,10,2012-02,Nobynäs D,22
899,Jönköpings län,34,10,2012-02,Nävelsjö,21
900,Jönköpings län,34,10,2012-02,Ramsjöholm,19
901,Jönköpings län,34,10,2012-02,Reftele D,20
902,Jönköpings län,34,10,2012-02,Räfsebo D,22
903,Jönköpings län,34,10,2012-02,Rörvik D,22
904,Jönköpings län,34,10,2012-02,Sandhem,22
905,Jönköpings län,34,10,2012-02,Skeppshult D,22
906,Jönköpings län,34,10,2012-02,Sävsjö,12
907,Jönköpings län,35,10,2013-02,Hestra D,24
908,Jönköpings län,35,10,2013-02,Hult D,27
909,Jönköpings län,35,10,2013-02,Högemålen D,24
910,Jönköpings län,35,10,2013-02,Knopparp D,27
911,Jönköpings län,35,10,2013-02,Kävsjö D,24
912,Jönköpings län,35,10,2013-02,Malmbäck D,7
913,Jönköpings län,35,10,2013-02,Nobynäs D,24
914,Jönköpings län,35,10,2013-02,Nävelsjö,21
915,Jönköpings län,35,10,2013-02,Ramsjöholm,19
916,Jönköpings län,35,10,2013-02,Reftele D,23
917,Jönköpings län,35,10,2013-02,Räfsebo D,23
918,Jönköpings län,35,10,2013-02,Rörvik D,24
919,Jönköpings län,35,10,2013-02,Sandhem,24
920,Jönköpings län,35,10,2013-02,Skeppshult D,24
921,Kalmar län,25,10,1998-12,Emmaboda D,18
922,Kalmar län,25,10,1998-12,Fagerhult D,23
923,Kalmar län,25,10,1998-12,Hellerö,5
924,Kalmar län,25,10,1998-12,Hinshult,16
925,Kalmar län,25,10,1998-12,Oskarshamn,19
926,Kalmar län,25,10,1998-12,Skedemosse D,10
927,Kalmar län,25,10,1998-12,Ungsberg,4
928,Kalmar län,25,10,1998-12,Virserum-Rödmossa,21
929,Kalmar län,25,10,1998-12,Åby,13
930,Kalmar län,23,10,2002-03,Emmaboda D,4
931,Kalmar län,23,10,2002-03,Fagerhult D,4
932,Kalmar län,23,10,2002-03,Hellerö,2
933,Kalmar län,23,10,2002-03,Hinshult,2
934,Kalmar län,23,10,2002-03,Oskarshamn,2
935,Kalmar län,23,10,2002-03,Skedemosse D,1
936,Kalmar län,23,10,2002-03,Ungsberg,0
937,Kalmar län,23,10,2002-03,Virserum-Rödmossa,2
938,Kalmar län,23,10,2002-03,Åby,4
939,Kalmar län,24,10,2002-10,Emmaboda D,3
940,Kalmar län,24,10,2002-10,Fagerhult D,2
941,Kalmar län,24,10,2002-10,Hellerö,1
942,Kalmar län,24,10,2002-10,Hinshult,3
943,Kalmar län,24,10,2002-10,Oskarshamn,1
944,Kalmar län,24,10,2002-10,Talliden,1
945,Kalmar län,24,10,2002-10,Ungsberg,0
946,Kalmar län,24,10,2002-10,Virserum-Rödmossa,4
947,Kalmar län,24,10,2002-10,Åby,4
948,Kalmar län,23,10,2004-02,Emmaboda D,11
949,Kalmar län,23,10,2004-02,Fagerhult D,17
950,Kalmar län,23,10,2004-02,Hellerö,3
951,Kalmar län,23,10,2004-02,Hinshult,10
952,Kalmar län,23,10,2004-02,Kråkemåla,4
953,Kalmar län,23,10,2004-02,Oskarshamn,8
954,Kalmar län,23,10,2004-02,Skedemosse D,6
955,Kalmar län,23,10,2004-02,Talliden,0
956,Kalmar län,23,10,2004-02,Ungsberg,1
957,Kalmar län,23,10,2004-02,Virserum-Rödmossa,8
958,Kalmar län,23,10,2004-02,Åby,16
959,Kalmar län,23,10,2005-01,Emmaboda D,11
960,Kalmar län,23,10,2005-01,Fagerhult D,12
961,Kalmar län,23,10,2005-01,Hellerö,3
962,Kalmar län,23,10,2005-01,Hinshult,5
963,Kalmar län,23,10,2005-01,Kråkemåla,8
964,Kalmar län,23,10,2005-01,Oskarshamn,7
965,Kalmar län,23,10,2005-01,Skedemosse D,8
966,Kalmar län,23,10,2005-01,Talliden,26
967,Kalmar län,23,10,2005-01,Ungsberg,0
968,Kalmar län,23,10,2005-01,Virserum-Rödmossa,10
969,Kalmar län,23,10,2005-01,Åby,11
970,Kalmar län,24,10,2008-03,Emmaboda D,9
971,Kalmar län,24,10,2008-03,Fagerhult D,5
972,Kalmar län,24,10,2008-03,Hellerö,6
973,Kalmar län,24,10,2008-03,Hinshult,9
974,Kalmar län,24,10,2008-03,Kråkemåla,1
